Date,User,Tweet
16-12-2015 11:12,veryFatcat,"The case for and against an interest-rate hike. @TheEconomist 
 #InterestRateHike #FED #USD 
 https://t.co/UOiTfUfKbB"
16-12-2015 02:51,TOMKIDD3,What an #InterestRateHike Means for Non-Economists - https://t.co/G554G3Fe6Y
15-12-2015 21:30,NAIOP,What an Interest Rate Hike Means for #CRE https://t.co/Bxso2nURmD #news #interestratehike #investments #reits
15-12-2015 20:15,Bisnow,"Don't Worry About Rate Hike, Investment Firm Founder Says https://t.co/P3FsGJ31CB #cre #InterestRateHike #FedRate https://t.co/MC8t5pmk8c"
15-12-2015 00:16,MeetRandomQuant,"Interest rates are likely to go up this week - $JPM, $BAC and $C may benefit the most, here's why: https://t.co/naw4ovxHhq #InterestRateHike"
14-12-2015 22:53,HWA_AmyW,In anticipation of #FederalReserve #HWASpkr @Alan_Krueger @LHSummers @elerianm have great insight #InterestRateHike https://t.co/nhjlrf7tWk
14-12-2015 22:51,brettmpattison,"#Investor fear, #InterestRateHike fear, high yield meltdown $HYG - we address it all in this weeks IGGA video https://t.co/oE5Pughc8R"
14-12-2015 22:14,FXDD,The case for and against an interest-rate hike. (Source: The Economist) #InterestRateHike https://t.co/J6x92YGbYh
14-12-2015 21:57,LJRittenhouse,Fed to raise interest rates soon. Its impact on you? Boost your credit rating smarts #FED #InterestRateHike @forbes https://t.co/ntMPJYsivn
14-12-2015 21:36,traderderic,The Fed thinks there is now more danger in waiting than moving. And so into the darkness we go https://t.co/yGvthPdMiG #InterestRateHike
14-12-2015 21:35,Jeff_Sica,Credit markets traditionally 1st to react to deterioration in corporate balance sheets ‡ stocks #InterestRateHike
14-12-2015 21:32,Jeff_Sica,"'I am not wrong, I am early"" on @Varneyco 11/30 https://t.co/IXoOa13vBk ~ articulate &amp;  early #InterestRateHike"
14-12-2015 21:26,TheShakibaGroup,"Big Fed decision on Wednesday or is it?

#Fed 
#InterestRateHike"
14-12-2015 21:17,uk_investing,"Fed Hike Trajectory Unlikely To Be Dovish @OfficialTipTV 
https://t.co/pQSJoO6e58

#Fed #InterestRateHike https://t.co/XeUKIQb909"
14-12-2015 21:12,KekstCNC,Pulling the trigger on an #InterestRateHike could be like one never witnessed before (via @telegraph) https://t.co/HM83vMWSdI
14-12-2015 20:43,Geabs92,What to expect from a Fed rate hike ... https://t.co/jII5Sy6CUj #FED #InterestRateHike
14-12-2015 20:25,CurrencyHouseFX,Oil falls yet again causing another dip in the #loonie while traders look ahead to this wks #interestratehike - https://t.co/Y8yTNaDiEp
14-12-2015 20:19,SaBizri,To Hike or not to Hike that is the Question .... #economy #InterestRateHike
14-12-2015 19:10,Prof_Jay_Z,The #Fed is likely to do a #InterestRateHike this week.  How will it impact you?  My answer is here https://t.co/zOb3DQWmw0
14-12-2015 18:55,JennlynnMurphy,"Jobs building momentum adding 211,000 jobs in November. #interestratehike"
14-12-2015 18:50,FINRAFoundation,Bond Holdings Deserve Close Look as Fed Ponders Rates - Rick Ketchum https://t.co/oCLE564SLg #Fed #bonds #InterestRateHike
14-12-2015 18:45,RWBirdsall,Good week for a #FederalReserve #InterestRateHike?  https://t.co/7ekUAvJeyh/s/iJeC https://t.co/4RPd6vo3OA/s/RK_V
14-12-2015 01:57,normanbrodeur3,Druckenmiller: This could end 'very badly' https://t.co/O3SMdjWslC #investing #value #velocity #interestratehike Norman Brodeur
12-12-2015 23:18,Deepesh_Nanda,2. ìIf the interest hike is delayed it can be put in place several months laterî- @LHSummers at #HTLS2015 on #FED #InterestRateHike
12-12-2015 00:13,JoeBrunel,#fedratehike #interestratehike #econ101 #diversifyyourbonds https://t.co/dIOG0FEnNs
11-12-2015 18:29,chrispizzo,Global Stocks Head Sharply Lower Pressured by #Oil and #Fed #interestratehike  https://t.co/cnxevcivKW
11-12-2015 17:47,marco_caprotti,Troppa prudenza fa male agli #USA https://t.co/bBaXyE0QpC #interestratehike #WallStreet
11-12-2015 15:41,met_traders,"MPC does not change rates yet again, read why. https://t.co/2ePNZ8cg3m #MPC #MarkCarney #BoE #interestratehike"
10-12-2015 20:44,JennlynnMurphy,Job report gives Fed clearance to potentially lift rates in December! #interestratehike
10-12-2015 19:10,jamisonsocial,#Leveraged #bondfundsí #risk up with #interestratehike #jfginsights #financialadvisor https://t.co/90BmC9wrqC
10-12-2015 04:00,Bisnow,The REIT Roller Coaster Ride Could End Soon https://t.co/ceiSKKzZ9B #cre #REITs #InterestRateHike https://t.co/9Jy2O68lPW
09-12-2015 21:30,Bisnow,World's Largest Fund Booms After Q3 Bust https://t.co/yY28Hylsun #cre #FedRate #InterestRateHike #ChineseStockMarket https://t.co/Y4LiETpuRE
09-12-2015 20:25,jamisonsocial,#Unemployment claims near 40-year lows #jfginsights #financialadvisor #economy #interestratehike #federalreserve https://t.co/55doMdZxGc
09-12-2015 19:45,jamisonsocial,Cheap #oil helps #USimports #strongUSdollar #jfginsights #financialadvisor #economy #interestratehike https://t.co/AQbjPy7UeZ
09-12-2015 19:05,jamisonsocial,#USexports drop #strongUSdollar #jfginsights #financialadvisor #economy #interestratehike #federalreserve https://t.co/OCUEJdGInR
09-12-2015 12:56,RWBirdsall,#Labor #Strikes #Walkouts #Demonstrations #MinWageHikes #MinimumWageDebate means time for #FederalReserve #InterestRateHike.
08-12-2015 23:35,jamisonsocial,#UStradedeficit widens #strongUSdollar #jfginsights #financialadvisor #economy #interestratehike #federalreserve https://t.co/J97LLEtNya
08-12-2015 22:35,jamisonsocial,"Cheap #gas, low interest= more #UScarsales #jfginsights #financialadvisor #economy #interestratehike #federalreserve https://t.co/g1J9rBiWcs"
08-12-2015 20:20,jamisonsocial,#UScarsales at record highs #jfginsights #financialadvisor #economy #interestratehike #federalreserve https://t.co/f1nsLeEBWU
08-12-2015 19:45,jamisonsocial,#USservices growth slows #jfginsights #financialadvisor #economy #interestratehike #federalreserve https://t.co/ZVXA2a32Sy
08-12-2015 17:35,jamisonsocial,US #manufacturing shrinks #jfginsights #financialadvisor #economy #interestratehike #federalreserve https://t.co/Z13tAh4x4X
08-12-2015 04:31,jamisonsocial,#Factoryactivity at 6-yr low #jfginsights #financialadvisor #economy #interestratehike #federalreserve https://t.co/eQwlD8emfI
08-12-2015 04:15,jamisonsocial,#Laborcosts rise #jfginsights #financialadvisor #economy #interestratehike #federalreserve https://t.co/zDx7mmfwXQ
08-12-2015 03:55,jamisonsocial,Worker #productivity up #jfginsights #financialadvisor #economy #interestratehike #federalreserve https://t.co/fwIRlnOvNI
08-12-2015 03:30,jamisonsocial,#Hourlyearnings up #jfginsights #financialadvisor #economy #interestratehike #federalreserve https://t.co/5DTiEIrrjR
08-12-2015 02:05,jamisonsocial,#Unemployment rate steady #jfginsights #financialadvisor #economy #interestratehike #federalreserve https://t.co/unrkxzYJj3
08-12-2015 01:50,jamisonsocial,#Employment revisions positive #jfginsights #financialadvisor #economy #interestratehike #federalreserve https://t.co/rhWTxTIDe0
08-12-2015 01:30,jamisonsocial,"#USpayrolls gain 211,000 #jobs #jfginsights #financialadvisor #economy #interestratehike #federalreserve https://t.co/HtJmYbMyB5"
08-12-2015 01:15,jamisonsocial,Another strong #USjobs report: #jfginsights #financialadvisor #economy #interestratehike #federalreserve https://t.co/ao0vGAIiqb
08-12-2015 00:50,jamisonsocial,Imminent #interestratehike? #federalreserve #leverage #jfginsights #financialadvisor #bonds https://t.co/EF2py4IE1g
07-12-2015 23:26,AssetRover,Outsmart The Fed With These Dividend Investments https://t.co/RXcUAEArw4 #interestratehike #REITs
07-12-2015 21:28,FairhavenFAC,"Janet Yellen signaling the economy is nearly ready for a rate hike, BloombergBusiness notes: https://t.co/123fDaNBpc #interestratehike"
05-12-2015 22:38,CrownInsPartner,"UBS Chairman: Shift Your Money Toward Japan, Europe #interestratehike
https://t.co/mL7hByBCBD https://t.co/E7mUSinB0G"
05-12-2015 22:38,Crown_Financial,"UBS Chairman: Shift Your Money Toward Japan, Europe #interestratehike
https://t.co/4b5XFkTiV6 https://t.co/GMPQLJuYCN"
05-12-2015 02:45,Bisnow,"November Jobs Report Released, Points To Rate Hike  https://t.co/hzdeNOIuVn #cre #FederalReserve #InterestRateHike https://t.co/07C51NeVhu"
04-12-2015 19:24,SamBrockNBC,Jobs numbers out--- @ScottMcGrew talks about what it means for possible #InterestRateHike @nbcbayarea https://t.co/4WHUc3nzpr
03-12-2015 23:00,suchitgupta60,"Pat O'Hare talks the #SantaClausRally, #InterestRateHike impacts, #2016 &amp; more on KDOW's the robblackshow Podcast @ https://t.co/UKzTIy7sRK"
03-12-2015 22:33,Briefingcom,"Pat O'Hare talks the #SantaClausRally, #InterestRateHike impacts, #2016 &amp; more on KDOW's the @robblackshow Podcast @ https://t.co/tW0fvpilmY"
03-12-2015 19:02,Briefingcom,"Pat O'Hare talks the #SantaClausRally, #InterestRateHike impacts, #2016 &amp; more on KDOW's the @robblackshow Podcast @ https://t.co/tW0fvpzWLy"
02-12-2015 23:36,sheriffali,"Fed Chair Janet Yellen - gains in Jobs &amp; Economy justify
#InterestRateHike
#FederalReserve 
https://t.co/59BKYfb09o https://t.co/LhDabKQxXG"
02-12-2015 02:14,FairhavenFAC,Would a December interest rate hike be a mistake? #InterestRateHike  https://t.co/zxolVNwwGF
23-11-2015 22:55,jamisonsocial,#US getting comfortable with #interestratehike coming. #jfginsights #financialadvisor https://t.co/KLGBT8xj6i
21-11-2015 13:08,MikeStoker,#FNB BUSINESS: Impact of #interestratehike on businesses https://t.co/enLqCZYSlE
20-11-2015 00:12,CoreFinSol_,The long expected rate hike...#interestratehike https://t.co/xKB7C0gYQf
19-11-2015 19:30,phume22,How's it going with your expensive properties???#InterestRateHike
19-11-2015 14:34,RWBirdsall,#Labor #Strikes #Walkouts #Demonstrations #MinWageHikes #MinimumWageDebate means time for #FederalReserve #InterestRateHike.
19-11-2015 11:53,hayleyearth,"I'm so glad I don't have debt, I would just hate paying more for nothing due to our incompetent government #interestratehike"
14-11-2015 14:45,RWBirdsall,@zerohedge What are the the odds on a #December #FederalReserve #InterestRateHike NOW? #ParisAttacks
14-11-2015 14:44,RWBirdsall,What's the odds on Dec #FederalReserve #InterestRateHike NOW? #ParisAttacks https://t.co/VBqCCHjGFC/s/cYyM https://t.co/I6dx1ZwBMP/s/6Jag
14-11-2015 10:00,imarketsy,Why an Interest Rate Hike Is Good News to Small Business Borrowers https://t.co/fPj8oOv9jB #SmallBusiness #interestratehike
13-11-2015 00:27,RWBirdsall,"Expecting #MarketCrash w/ #FederalReserve #InterestRateHike :( 
Praying that The Lord will take me by then :) https://t.co/8v7bx66qkz/s/cmwA"
12-11-2015 20:27,wyattresearch,"Is an #InterestRateHike Guaranteed in 2015? #Markets #Stocks
https://t.co/5KHhzwNqBp https://t.co/KFNdhIG4zI"
11-11-2015 17:54,RWBirdsall,"Merely effect of #FederalReserve's #InterestRateHike next month Fwd: @zerohedge: MBA Mortgage Applications -1.3%, Last 0.8%; Refis down 2.2%"
11-11-2015 10:57,RWBirdsall,If a #FederalReserve #InterestRateHike is insufficient to #Crash the economy #OPEC can ... or rather WILL!!!! https://t.co/BHLWi70iPE/s/6ef2
10-11-2015 23:45,IndyReport,Why the Fed's Desired #InterestRateHike Matters So Much https://t.co/0vXjSXQ3ms
10-11-2015 18:46,MitchKatz,Weekly Market Commentary https://t.co/LKrD02sdp3 11-10-15 #interestratehike
06-11-2015 00:25,vbcefx,Mark Carney: Prudent to Expect U.K. Rate Rise in 2016 https://t.co/6xjYWnVnjI #interestratehike #MarkCarney #GBP
05-11-2015 22:46,IndyReport,Why the Fed's Desired #InterestRateHike Matters So Much https://t.co/0vXjSXQ3ms
05-11-2015 02:46,JeffKaSalt,The ride just became more turbulent for the average Zambian #Blackouts #WeakCurrency #SoaringInflation #InterestRateHike.. Still we rise!!!
30-10-2015 02:30,MRKEVINJDAVIS,Another recession is coming - the only question is how bad | via @Telegraph https://t.co/WR0wjrNdqC #finance #Recession #InterestRateHike
27-10-2015 20:29,gauravna,#USFed #Janet #InterestRateHike https://t.co/SDea3G0f8X
15-10-2015 23:12,vbcefx,Charting the Markets: Burberry and Bonds Not as Good as Gold http://t.co/LuPqhNOqs3 #USFed #interestratehike #gold
15-10-2015 20:00,PWMadvice,"Bloomberg - Corporate America's Epic Debt Binge Leaves $119 Billion Hangover http://t.co/rflHTL2gK0

#Debt #Interestratehike #Fed"
11-10-2015 19:03,Investingcom,"According to two @FederalReserve policymakers, an #InterestRateHike is likely to occur in #December http://t.co/4Uc31Gld9S"
09-10-2015 01:00,vbcefx,Minutes Show Fed Leaders Delayed Rate Hike Over Global Risks http://t.co/DfL3hIVbGb #USFed #interestratehike
04-10-2015 08:30,JacquiSpence_,"Debating timing of #interestratehike

#china #deflation #economics #strongertogether https://t.co/8mHSjr1FLf http://t.co/f33qaN6fpx"
02-10-2015 22:33,vbcefx,"U.S. job growth stumbles, raising doubts on economy http://t.co/kpov1s1RYm #interestratehike #USeconomy"
28-09-2015 14:12,AsiyaInvest,#GovernmentShutdown after head of Congress resigns; #FedSpeeches #InterestRateHike China worse #profits in 4 years. http://t.co/L1Ijwnq8Yq
23-09-2015 12:18,MooreCO2,#Osborne Says Exit From #U.K.LooseMonetaryPolicy Is Coming #InterestRateHike http://t.co/7ZsYugv4kq
22-09-2015 21:56,SecurityTitle,Why a rate hike might actually boost U.S. economy http://t.co/MCbHHTsZgp #InterestRateHike
18-09-2015 05:03,jchengery,"... all adds up to where #Fed holds off on #interestratehike. In fact, only noted ""hawk"" Jeffrey M. Lacker voted to raise rates. #economy"
17-09-2015 17:18,AvandisConsult,@TheEIU reports sell-offs ahead of expected  #US #InterestRateHike &amp; low commodity prices hit #LATAM currencies hard  http://t.co/rjX7YZv5Bk
17-09-2015 07:48,ParkOneProp,"What Would a Rate Hike Mean for Home Buyers? http://t.co/WtXw4ZI2O7
#interestratehike"
16-09-2015 22:42,26wordsorless,Good analysis of Fed #interestratehike on emerging markets http://t.co/N4G0QPZTOX
16-09-2015 19:41,7artistai,nothing to worry about as the #Fed #interestratehike is just part of the game that we must absorb; #upanddown =i
15-09-2015 00:03,IndyReport,Why the Fed's Desired #InterestRateHike Matters So Much http://t.co/0vXjSY7EL2
14-09-2015 21:01,rrhertel,Winners and losers under higher interest rates http://t.co/ZBMxifwkYS via @USATODAY #HighInterestRates #InterestRateHike #InterestRates
12-09-2015 16:50,fxnetlimited,"""#Dollar drifts lower before possible U.S. #interestratehike"" - http://t.co/QE9LqjSqIV via #reuters http://t.co/JIXIkLvbf6"
11-09-2015 00:17,IndyReport,Why the Fed's Desired #InterestRateHike Matters So Much http://t.co/0vXjSXQ3ms
10-09-2015 00:13,ChrisIPartridge,"U.S. unemployment rate hits 5.1%, lowest in 7 years #jobmarket #economy #interestratehike http://t.co/zB7KOIJzte"
08-09-2015 13:15,CoreFinSol_,There does not seem to be an end to the bad news!#rand #interestratehike https://t.co/EZIRUkh4cd
03-09-2015 06:57,ansh1987um,"Fed says activity expanding. Is #rate #hike next?
http://t.co/Q7vTTg5sHy
#USA  #interestratehike #FED #Emerging #markets"
03-09-2015 00:10,scottleadership,How Will an Interest Rate Hike Affect Your Company? http://t.co/YbN9gPXp97 #cfo #interestratehike
03-09-2015 00:10,Richard_Sink,How Will an Interest Rate Hike Affect Your Company? http://t.co/aDQ06OoLdd #cfo #interestratehike
26-08-2015 18:35,JamesTorpey1,All Eyes On Sept. 17: Federal Reserve Will Announce Interest Rate Decision #InterestRates #InterestRateHike #Economy http://t.co/hqOh7a7f6C
20-08-2015 05:24,vbcefx,"Strong jobs, weak inflation data muddy US Federal Reserve rate debate: minutes #interestratehike"
13-08-2015 19:46,budejicky,How To #Profit In The Market During The #InterestRateHike | Seeking Alpha http://t.co/7kTW5jOJXO
11-08-2015 19:02,runswimrunguy,Imminent #financialcrisis unavoidable #interestratehike commencing #september15 #braceyourselves #incoming #settledebt #crippleingcrunch
07-08-2015 19:24,elitepropgrp,Whatís the over/under on an #interestrate hike by the end of 2015? #mortgage #interestratehike http://t.co/abPplkrvhn
07-08-2015 05:52,intaucom,The first #interestratehike in nine years is coming http://t.co/saP9xKv7FS
06-08-2015 10:54,cfo_innovation,The likelihood of an #InterestRateHike by the #Fed in #September has surged http://t.co/UdhAebIymp #CFOi
05-08-2015 12:01,moneyschoolsa,How will the interest rate hike affect you? http://t.co/U3jcXQ5BWP @moneyschool  #interestratehike #howtostrategy
30-07-2015 00:15,ACUMan21,"http://t.co/VwUbb2piBg
 @lifteatREPEAT7 #interestratehike #HouseHunting #notgood"
23-07-2015 20:33,annoyingassguy,"@mbusowmac #nkandla if you pay R6000 per tweet, we'll start trending #interestratehike"
23-07-2015 20:10,patricia_makoni,#Nkandla #SARB# InterestRateHike #Stage2 #Loadshedding South Africa is depressing today but anyway #Siyaqhuba
22-07-2015 03:24,gateway2africa,"http://t.co/dHDa4a9Rnq Expect rate hike, warns expert (via @News24) #SouthAfrica #interestratehike #economy #property #business #labour"
16-07-2015 04:54,AHAVA78,Janet #Yellen sticks to 2015 timeline for first U.S. interest rate hike https://t.co/jv9VyGx84Y #FOMC #interestRateHike  #tehom @AFP
13-07-2015 18:27,CIS_ASSET_MGNT,"#fed #interestratehike
http://t.co/WOCfJZFbxD"
30-06-2015 19:22,Gauthamnaadi1,rt Deutsche Bank :: Despite #Grexit fears: #EUR recovers against #USD. But #Fed #interestratehike would strengthenÖ https://t.co/SRjgrxUt7r
30-06-2015 19:20,DeutscheBank,Despite #Grexit fears: #EUR recovers against #USD. But #Fed #interestratehike would strengthen USD long term. #Greenback #DrStephan
19-06-2015 22:26,AlertTrade,http://t.co/VS8RO1bzXJ Have Shoppers Made The Case ForÖ http://t.co/MMGs1O9Dgk #GDP #interestratehike #MotifInvesting #Financial #News
18-06-2015 20:43,rrhertel,It's coming: Fed says U.S. economy strong enough to handle rate hike http://t.co/HvNdxwGupx via @YahooFinance #FedRates #InterestRateHike
